  #K-Path    Energy        Zn        In         S
# NKPTS & NBANDS: 120  76
# Band-Index    1
    0.406    5.7473     0.130     0.120     0.128
    0.375    5.7338     0.080     0.192     0.144
    0.343    5.6567     0.084     0.206     0.120
    0.312    5.6083     0.086     0.220     0.097
    0.281    5.5802     0.086     0.232     0.080
    0.250    5.5075     0.052     0.224     0.088
    0.219    5.4569     0.062     0.231     0.065
    0.187    5.4313     0.068     0.240     0.056
    0.156    5.4251     0.076     0.248     0.047
    0.125    5.4319     0.082     0.252     0.040
    0.094    5.4452     0.086     0.256     0.032
    0.062    5.4597     0.090     0.260     0.032
    0.031    5.4706     0.092     0.264     0.032
    0.000    5.4746     0.092     0.265     0.032
 
# Band-Index   73
    0.000    5.4746     0.092     0.265     0.032
    0.031    5.4771     0.092     0.265     0.032
    0.062    5.4843     0.092     0.266     0.032
    0.094    5.4952     0.092     0.264     0.036
    0.125    5.5087     0.092     0.262     0.036
    0.156    5.5232     0.090     0.259     0.044
    0.187    5.5371     0.090     0.256     0.048
    0.219    5.5501     0.088     0.251     0.060
    0.250    5.5630     0.087     0.242     0.068
    0.281    5.5810     0.085     0.232     0.080
    0.312    5.6085     0.086     0.219     0.096
    0.343    5.6576     0.084     0.206     0.119
    0.375    5.7350     0.080     0.192     0.144
    0.406    5.8423     0.074     0.183     0.169
    0.437    5.9768     0.067     0.180     0.186
    0.468    6.1310     0.063     0.181     0.197
    0.500    6.2958     0.061     0.187     0.201
    0.531    6.4789     0.058     0.197     0.195
    0.562    6.6558     0.053     0.227     0.179
    0.593    6.8006     0.057     0.260     0.149
    0.593    6.7892     0.055     0.282     0.141
    0.604    6.8003     0.057     0.286     0.135
    0.615    6.7680     0.055     0.286     0.140
    0.626    6.7639     0.057     0.277     0.140
    0.637    6.7530     0.071     0.268     0.126
    0.649    6.7219     0.080     0.243     0.130
    0.660    6.6620     0.083     0.257     0.108
    0.671    6.6179     0.086     0.231     0.113
    0.682    6.5477     0.084     0.137     0.187
    0.693    6.4828     0.081     0.141     0.184
    0.704    6.4158     0.079     0.148     0.178
    0.715    6.3554     0.078     0.153     0.174
    0.726    6.2906     0.074     0.163     0.168
    0.737    6.2266     0.067     0.167     0.170
    0.748    6.1661     0.058     0.181     0.172
    0.759    6.1248     0.044     0.205     0.173
    0.770    6.1012     0.022     0.236     0.175
    0.781    6.0852     0.108     0.184     0.092
    0.792    6.0385     0.108     0.180     0.095
    0.803    5.9938     0.111     0.175     0.094
    0.803    5.9938     0.110     0.175     0.095
    0.836    5.8741     0.115     0.163     0.100
    0.869    5.8080     0.139     0.128     0.117
    0.902    5.9109     0.139     0.104     0.164
    0.936    5.8001     0.054     0.196     0.144
    0.969    5.6685     0.054     0.188     0.148
    1.002    5.5355     0.052     0.182     0.148
    1.035    5.4014     0.052     0.176     0.148
    1.068    5.4549     0.070     0.188     0.092
    1.101    5.5335     0.066     0.194     0.092
    1.134    5.5777     0.080     0.241     0.067
    1.167    5.5668     0.083     0.246     0.060
    1.201    5.5577     0.086     0.251     0.053
    1.234    5.5433     0.088     0.255     0.048
    1.267    5.5284     0.090     0.260     0.043
    1.300    5.5126     0.091     0.262     0.040
    1.333    5.4976     0.092     0.264     0.036
    1.366    5.4855     0.092     0.264     0.032
    1.399    5.4774     0.092     0.266     0.032
    1.432    5.4746     0.092     0.266     0.030
    1.432    5.4746     0.092     0.265     0.032
    1.459    5.4789     0.092     0.264     0.032
    1.486    5.4914     0.092     0.264     0.032
    1.514    5.5120     0.090     0.264     0.032
    1.541    5.5394     0.088     0.263     0.036
    1.568    5.5724     0.084     0.263     0.036
    1.595    5.6083     0.080     0.261     0.042
    1.622    5.6436     0.076     0.261     0.050
    1.649    5.6745     0.068     0.258     0.062
    1.676    5.6944     0.058     0.247     0.080
    1.703    5.7163     0.048     0.235     0.102
    1.730    5.7544     0.038     0.220     0.128
    1.757    5.8171     0.032     0.209     0.147
    1.784    5.9019     0.028     0.203     0.161
    1.811    5.9998     0.026     0.201     0.170
    1.838    6.1004     0.024     0.204     0.169
    1.865    6.1927     0.024     0.213     0.163
    1.892    6.2653     0.024     0.226     0.150
    1.919    6.3118     0.024     0.243     0.130
    1.946    6.3298     0.026     0.241     0.130
    1.946    6.3341     0.025     0.253     0.125
    1.968    6.3270     0.027     0.247     0.127
    1.990    6.3201     0.028     0.240     0.132
    2.012    6.3174     0.030     0.241     0.130
    2.035    6.3213     0.074     0.177     0.165
    2.057    6.2807     0.025     0.248     0.121
    2.079    6.2533     0.053     0.209     0.142
    2.101    6.1789     0.164     0.092     0.202
    2.123    6.1031     0.165     0.094     0.194
    2.145    6.0241     0.166     0.103     0.187
    2.167    5.9713     0.163     0.111     0.179
    2.189    5.9246     0.157     0.119     0.164
    2.211    5.8848     0.151     0.125     0.153
    2.233    5.8500     0.143     0.132     0.139
    2.255    5.8613     0.078     0.171     0.144
    2.277    5.9821     0.083     0.164     0.139
    2.300    6.0817     0.088     0.156     0.131
    2.322    6.1349     0.087     0.157     0.124
    2.344    6.1376     0.080     0.165     0.126
    2.366    6.1492     0.065     0.180     0.141
    2.366    6.1506     0.065     0.180     0.141
    2.381    6.1392     0.064     0.179     0.137
    2.397    6.1140     0.068     0.175     0.130
    2.413    6.0886     0.075     0.168     0.116
    2.428    6.0715     0.087     0.165     0.102
    2.444    6.0754     0.098     0.161     0.095
    2.459    6.1040     0.102     0.162     0.099
    2.475    6.1479     0.100     0.166     0.105
    2.491    6.2030     0.098     0.169     0.110
    2.506    6.2639     0.097     0.171     0.119
    2.522    6.3324     0.095     0.178     0.124
    2.537    6.4040     0.096     0.174     0.127
    2.553    6.4776     0.092     0.186     0.132
    2.569    6.5540     0.087     0.208     0.128
    2.584    6.6359     0.087     0.202     0.140
    2.600    6.6856     0.077     0.244     0.135
    2.616    6.7347     0.070     0.258     0.138
    2.631    6.7590     0.063     0.278     0.135
    2.647    6.7731     0.050     0.285     0.143
    2.662    6.7708     0.052     0.287     0.142
 
# Band-Index   74
    2.662    6.8024     0.055     0.290     0.134
    2.647    6.8300     0.063     0.268     0.125
    2.631    6.8119     0.071     0.243     0.145
    2.616    6.7470     0.074     0.238     0.141
    2.600    6.7057     0.077     0.210     0.152
    2.584    6.6554     0.083     0.192     0.149
    2.569    6.5829     0.084     0.183     0.141
    2.553    6.4949     0.094     0.194     0.126
    2.537    6.4305     0.091     0.175     0.141
    2.522    6.3381     0.095     0.174     0.118
    2.506    6.2677     0.097     0.166     0.118
    2.491    6.2111     0.100     0.167     0.109
    2.475    6.1519     0.099     0.162     0.108
    2.459    6.1105     0.103     0.162     0.097
    2.444    6.0775     0.099     0.157     0.094
    2.428    6.0799     0.085     0.163     0.105
    2.413    6.0957     0.073     0.171     0.116
    2.397    6.1169     0.068     0.173     0.128
    2.381    6.1488     0.064     0.178     0.138
    2.366    6.1774     0.059     0.184     0.143
    2.366    6.1503     0.064     0.180     0.142
    2.344    6.1709     0.050     0.195     0.153
    2.322    6.1966     0.041     0.209     0.157
    2.300    6.2412     0.060     0.196     0.137
    2.277    6.2146     0.042     0.213     0.139
    2.255    6.2156     0.037     0.212     0.138
    2.233    6.1967     0.033     0.221     0.134
    2.211    6.2015     0.033     0.225     0.127
    2.189    6.2045     0.031     0.233     0.125
    2.167    6.2049     0.030     0.228     0.124
    2.145    6.2207     0.030     0.227     0.122
    2.123    6.2748     0.027     0.228     0.129
    2.101    6.2596     0.026     0.231     0.128
    2.079    6.2689     0.118     0.132     0.187
    2.057    6.3129     0.134     0.114     0.202
    2.035    6.3422     0.049     0.199     0.153
    2.012    6.3355     0.030     0.222     0.140
    1.990    6.3370     0.026     0.231     0.137
    1.968    6.3466     0.037     0.231     0.136
    1.946    6.4091     0.061     0.185     0.166
    1.946    6.3425     0.033     0.246     0.127
    1.919    6.3360     0.028     0.242     0.129
    1.892    6.2782     0.029     0.221     0.151
    1.865    6.1954     0.025     0.214     0.163
    1.838    6.1014     0.024     0.208     0.166
    1.811    6.0004     0.026     0.201     0.169
    1.784    5.9020     0.028     0.202     0.163
    1.757    5.8187     0.033     0.211     0.146
    1.730    5.7553     0.039     0.219     0.128
    1.703    5.7184     0.047     0.235     0.104
    1.676    5.6976     0.057     0.248     0.081
    1.649    5.6785     0.068     0.257     0.060
    1.622    5.6466     0.077     0.263     0.050
    1.595    5.6101     0.081     0.262     0.042
    1.568    5.5727     0.085     0.262     0.036
    1.541    5.5400     0.087     0.262     0.034
    1.514    5.5120     0.090     0.264     0.032
    1.486    5.4915     0.092     0.264     0.032
    1.459    5.4789     0.092     0.266     0.032
    1.432    5.4746     0.092     0.265     0.032
    1.432    5.4746     0.092     0.265     0.030
    1.399    5.4828     0.092     0.265     0.032
    1.366    5.5073     0.090     0.264     0.032
    1.333    5.5475     0.086     0.262     0.032
    1.300    5.6034     0.082     0.258     0.035
    1.267    5.6736     0.076     0.253     0.040
    1.234    5.7552     0.069     0.248     0.040
    1.201    5.8508     0.059     0.231     0.043
    1.167    5.7480     0.061     0.212     0.088
    1.134    5.6320     0.064     0.204     0.090
    1.101    5.5931     0.074     0.236     0.072
    1.068    5.6185     0.067     0.232     0.080
    1.035    5.6614     0.056     0.225     0.092
    1.002    5.7278     0.046     0.220     0.107
    0.969    5.8143     0.035     0.213     0.124
    0.936    5.9097     0.036     0.196     0.148
    0.902    5.9309     0.054     0.202     0.143
    0.869    6.0648     0.054     0.211     0.140
    0.836    6.1908     0.054     0.220     0.140
    0.803    6.2012     0.007     0.258     0.166
    0.803    6.1868     0.004     0.260     0.167
    0.792    6.1414     0.004     0.261     0.168
    0.781    6.1092     0.007     0.256     0.172
    0.770    6.1340     0.106     0.188     0.092
    0.759    6.1851     0.106     0.192     0.090
    0.748    6.2355     0.104     0.197     0.091
    0.737    6.3041     0.100     0.202     0.093
    0.726    6.3975     0.093     0.203     0.102
    0.715    6.4090     0.088     0.223     0.100
    0.704    6.4749     0.085     0.225     0.105
    0.693    6.5083     0.091     0.229     0.091
    0.682    6.5864     0.085     0.240     0.109
    0.671    6.6498     0.076     0.165     0.177
    0.660    6.7020     0.084     0.139     0.196
    0.649    6.7405     0.069     0.249     0.145
    0.637    6.8022     0.054     0.209     0.144
    0.626    6.7965     0.067     0.259     0.135
    0.615    6.7829     0.059     0.272     0.138
    0.604    6.8278     0.051     0.268     0.149
    0.593    6.8502     0.055     0.238     0.154
    0.593    6.8864     0.042     0.260     0.142
    0.562    6.6726     0.061     0.200     0.192
    0.531    6.5051     0.059     0.196     0.192
    0.500    6.2974     0.060     0.187     0.201
    0.468    6.1324     0.064     0.182     0.195
    0.437    5.9777     0.068     0.180     0.187
    0.406    5.8442     0.074     0.183     0.168
    0.375    5.8266     0.120     0.131     0.127
    0.343    5.8272     0.031     0.198     0.152
    0.312    5.6945     0.036     0.205     0.128
    0.281    5.5873     0.045     0.214     0.106
    0.250    5.5634     0.087     0.242     0.067
    0.219    5.5505     0.088     0.250     0.058
    0.187    5.5372     0.090     0.256     0.049
    0.156    5.5238     0.090     0.260     0.043
    0.125    5.5087     0.092     0.262     0.036
    0.094    5.4952     0.092     0.264     0.036
    0.062    5.4843     0.092     0.266     0.032
    0.031    5.4771     0.092     0.264     0.032
    0.000    5.4746     0.092     0.265     0.032
 
# Band-Index   75
    0.000    5.7900     0.020     0.094     0.000
    0.031    5.7960     0.020     0.096     0.000
    0.062    5.8133     0.020     0.096     0.008
    0.094    5.8410     0.022     0.097     0.008
    0.125    5.8781     0.022     0.100     0.008
    0.156    5.9261     0.022     0.100     0.015
    0.187    5.9788     0.021     0.099     0.018
    0.219    6.0435     0.022     0.100     0.024
    0.250    6.1152     0.023     0.101     0.028
    0.281    6.0895     0.091     0.159     0.108
    0.312    5.9930     0.101     0.151     0.115
    0.343    5.9083     0.110     0.141     0.120
