#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  76
# Band-Index    1
# Band-Index    3
   0.00000    -14.443733  0.110  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.03123    -14.443137  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.06245    -14.441344  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.09368    -14.438386  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.12491    -14.434288  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.15614    -14.429101  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   0.18736    -14.422829  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.111
   0.21859    -14.415569  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   0.24982    -14.407408  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   0.28104    -14.398434  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   0.31227    -14.388835  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.106
   0.34350    -14.378669  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   0.37472    -14.367339  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   0.40595    -14.353744  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   0.43718    -14.339040  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   0.46841    -14.323219  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   0.49963    -14.306302  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.53086    -14.288562  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.56209    -14.269798  0.088  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
